wine_type,winetype_numeric,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol
red,1,8.6,0.635,0.68,1.8,0.403,19,56,0.99632,3.02,1.15,9.3
red,1,6.3,1.02,0,2,0.083,17,24,0.99437,3.59,0.55,11.2
red,1,9.8,0.45,0.38,2.5,0.081,34,66,0.99726,3.15,0.58,9.8
red,1,8.2,0.78,0,2.2,0.089,13,26,0.9978,3.37,0.46,9.6
red,1,8.5,0.37,0.32,1.8,0.066,26,51,0.99456,3.38,0.72,11.8
red,1,7.2,0.57,0.05,2.3,0.081,16,36,0.99564,3.38,0.6,10.3
red,1,7.2,0.57,0.05,2.3,0.081,16,36,0.99564,3.38,0.6,10.3
red,1,10.4,0.43,0.5,2.3,0.068,13,19,0.996,3.1,0.87,11.4
red,1,6.9,0.41,0.31,2,0.079,21,51,0.99668,3.47,0.55,9.5
red,1,5.5,0.49,0.03,1.8,0.044,28,87,0.9908,3.5,0.82,14
red,1,5,0.38,0.01,1.6,0.048,26,60,0.99084,3.7,0.75,14
red,1,7.3,0.44,0.2,1.6,0.049,24,64,0.9935,3.38,0.57,11.7
red,1,5.9,0.46,0,1.9,0.077,25,44,0.99385,3.5,0.53,11.2
red,1,7.5,0.58,0.2,2,0.073,34,44,0.99494,3.1,0.43,9.3
red,1,7.8,0.58,0.13,2.1,0.102,17,36,0.9944,3.24,0.53,11.2
red,1,8,0.715,0.22,2.3,0.075,13,81,0.99688,3.24,0.54,9.5
red,1,8.5,0.4,0.4,6.3,0.05,3,10,0.99566,3.28,0.56,12
red,1,7,0.69,0,1.9,0.114,3,10,0.99636,3.35,0.6,9.7
red,1,8,0.715,0.22,2.3,0.075,13,81,0.99688,3.24,0.54,9.5
red,1,9.8,0.3,0.39,1.7,0.062,3,9,0.9948,3.14,0.57,11.5
red,1,7.1,0.46,0.2,1.9,0.077,28,54,0.9956,3.37,0.64,10.4
red,1,7.1,0.46,0.2,1.9,0.077,28,54,0.9956,3.37,0.64,10.4
red,1,7.9,0.765,0,2,0.084,9,22,0.99619,3.33,0.68,10.9
red,1,8.7,0.63,0.28,2.7,0.096,17,69,0.99734,3.26,0.63,10.2
red,1,7,0.42,0.19,2.3,0.071,18,36,0.99476,3.39,0.56,10.9
red,1,11.3,0.37,0.5,1.8,0.09,20,47,0.99734,3.15,0.57,10.5
red,1,7.1,0.16,0.44,2.5,0.068,17,31,0.99328,3.35,0.54,12.4
red,1,8,0.6,0.08,2.6,0.056,3,7,0.99286,3.22,0.37,13
red,1,7,0.6,0.3,4.5,0.068,20,110,0.99914,3.3,1.17,10.2
red,1,7,0.6,0.3,4.5,0.068,20,110,0.99914,3.3,1.17,10.2
red,1,7.6,0.74,0,1.9,0.1,6,12,0.99521,3.36,0.59,11
red,1,8.2,0.635,0.1,2.1,0.073,25,60,0.99638,3.29,0.75,10.9
red,1,5.9,0.395,0.13,2.4,0.056,14,28,0.99362,3.62,0.67,12.4
red,1,7.5,0.755,0,1.9,0.084,6,12,0.99672,3.34,0.49,9.7
red,1,8.2,0.635,0.1,2.1,0.073,25,60,0.99638,3.29,0.75,10.9
red,1,6.6,0.63,0,4.3,0.093,51,77.5,0.99558,3.2,0.45,9.5
red,1,6.6,0.63,0,4.3,0.093,51,77.5,0.99558,3.2,0.45,9.5
red,1,7.2,0.53,0.14,2.1,0.064,15,29,0.99323,3.35,0.61,12.1
red,1,5.7,0.6,0,1.4,0.063,11,18,0.99191,3.45,0.56,12.2
red,1,7.6,1.58,0,2.1,0.137,5,9,0.99476,3.5,0.4,10.9
red,1,5.2,0.645,0,2.15,0.08,15,28,0.99444,3.78,0.61,12.5
red,1,6.7,0.86,0.07,2,0.1,20,57,0.99598,3.6,0.74,11.7
red,1,9.1,0.37,0.32,2.1,0.064,4,15,0.99576,3.3,0.8,11.2
red,1,8,0.28,0.44,1.8,0.081,28,68,0.99501,3.36,0.66,11.2
red,1,7.6,0.79,0.21,2.3,0.087,21,68,0.9955,3.12,0.44,9.2
red,1,7.5,0.61,0.26,1.9,0.073,24,88,0.99612,3.3,0.53,9.8
red,1,9.7,0.69,0.32,2.5,0.088,22,91,0.9979,3.29,0.62,10.1
red,1,6.8,0.68,0.09,3.9,0.068,15,29,0.99524,3.41,0.52,11.1
red,1,9.7,0.69,0.32,2.5,0.088,22,91,0.9979,3.29,0.62,10.1
red,1,7,0.62,0.1,1.4,0.071,27,63,0.996,3.28,0.61,9.2
red,1,7.5,0.61,0.26,1.9,0.073,24,88,0.99612,3.3,0.53,9.8
red,1,6.5,0.51,0.15,3,0.064,12,27,0.9929,3.33,0.59,12.8
red,1,8,1.18,0.21,1.9,0.083,14,41,0.99532,3.34,0.47,10.5
red,1,7,0.36,0.21,2.3,0.086,20,65,0.99558,3.4,0.54,10.1
red,1,7,0.36,0.21,2.4,0.086,24,69,0.99556,3.4,0.53,10.1
red,1,7.5,0.63,0.27,2,0.083,17,91,0.99616,3.26,0.58,9.8
red,1,5.4,0.74,0,1.2,0.041,16,46,0.99258,4.01,0.59,12.5
red,1,9.9,0.44,0.46,2.2,0.091,10,41,0.99638,3.18,0.69,11.9
red,1,7.5,0.63,0.27,2,0.083,17,91,0.99616,3.26,0.58,9.8
red,1,9.1,0.76,0.68,1.7,0.414,18,64,0.99652,2.9,1.33,9.1
red,1,9.7,0.66,0.34,2.6,0.094,12,88,0.99796,3.26,0.66,10.1
red,1,5,0.74,0,1.2,0.041,16,46,0.99258,4.01,0.59,12.5
red,1,9.1,0.34,0.42,1.8,0.058,9,18,0.99392,3.18,0.55,11.4
red,1,9.1,0.36,0.39,1.8,0.06,21,55,0.99495,3.18,0.82,11
red,1,6.7,0.46,0.24,1.7,0.077,18,34,0.9948,3.39,0.6,10.6
red,1,6.7,0.46,0.24,1.7,0.077,18,34,0.9948,3.39,0.6,10.6
red,1,6.7,0.46,0.24,1.7,0.077,18,34,0.9948,3.39,0.6,10.6
red,1,6.7,0.46,0.24,1.7,0.077,18,34,0.9948,3.39,0.6,10.6
red,1,6.5,0.52,0.11,1.8,0.073,13,38,0.9955,3.34,0.52,9.3
red,1,7.4,0.6,0.26,2.1,0.083,17,91,0.99616,3.29,0.56,9.8
red,1,7.4,0.6,0.26,2.1,0.083,17,91,0.99616,3.29,0.56,9.8
red,1,7.8,0.87,0.26,3.8,0.107,31,67,0.99668,3.26,0.46,9.2
red,1,8.4,0.39,0.1,1.7,0.075,6,25,0.99581,3.09,0.43,9.7
red,1,9.1,0.775,0.22,2.2,0.079,12,48,0.9976,3.18,0.51,9.6
red,1,7.2,0.835,0,2,0.166,4,11,0.99608,3.39,0.52,10
red,1,6.6,0.58,0.02,2.4,0.069,19,40,0.99387,3.38,0.66,12.6
red,1,6,0.5,0,1.4,0.057,15,26,0.99448,3.36,0.45,9.5
red,1,6,0.5,0,1.4,0.057,15,26,0.99448,3.36,0.45,9.5
red,1,6,0.5,0,1.4,0.057,15,26,0.99448,3.36,0.45,9.5
red,1,7.5,0.51,0.02,1.7,0.084,13,31,0.99538,3.36,0.54,10.5
red,1,7.5,0.51,0.02,1.7,0.084,13,31,0.99538,3.36,0.54,10.5
red,1,7.5,0.51,0.02,1.7,0.084,13,31,0.99538,3.36,0.54,10.5
red,1,7.6,0.54,0.02,1.7,0.085,17,31,0.99589,3.37,0.51,10.4
red,1,7.5,0.51,0.02,1.7,0.084,13,31,0.99538,3.36,0.54,10.5
red,1,11.5,0.42,0.48,2.6,0.077,8,20,0.99852,3.09,0.53,11
red,1,8.2,0.44,0.24,2.3,0.063,10,28,0.99613,3.25,0.53,10.2
red,1,6.1,0.59,0.01,2.1,0.056,5,13,0.99472,3.52,0.56,11.4
red,1,7.2,0.655,0.03,1.8,0.078,7,12,0.99587,3.34,0.39,9.5
red,1,7.2,0.655,0.03,1.8,0.078,7,12,0.99587,3.34,0.39,9.5
red,1,6.9,0.57,0,2.8,0.081,21,41,0.99518,3.41,0.52,10.8
red,1,9,0.6,0.29,2,0.069,32,73,0.99654,3.34,0.57,10
red,1,7.2,0.62,0.01,2.3,0.065,8,46,0.99332,3.32,0.51,11.8
red,1,7.6,0.645,0.03,1.9,0.086,14,57,0.9969,3.37,0.46,10.3
red,1,7.6,0.645,0.03,1.9,0.086,14,57,0.9969,3.37,0.46,10.3
red,1,7.2,0.58,0.03,2.3,0.077,7,28,0.99568,3.35,0.52,10
red,1,6.1,0.32,0.25,1.8,0.086,5,32,0.99464,3.36,0.44,10.1
red,1,6.1,0.34,0.25,1.8,0.084,4,28,0.99464,3.36,0.44,10.1
red,1,7.3,0.43,0.24,2.5,0.078,27,67,0.99648,3.6,0.59,11.1
red,1,7.4,0.64,0.17,5.4,0.168,52,98,0.99736,3.28,0.5,9.5
red,1,11.6,0.475,0.4,1.4,0.091,6,28,0.99704,3.07,0.65,10.03333333
red,1,9.2,0.54,0.31,2.3,0.112,11,38,0.99699,3.24,0.56,10.9
red,1,8.3,0.85,0.14,2.5,0.093,13,54,0.99724,3.36,0.54,10.1
red,1,11.6,0.475,0.4,1.4,0.091,6,28,0.99704,3.07,0.65,10.03333333
red,1,8,0.83,0.27,2,0.08,11,63,0.99652,3.29,0.48,9.8
red,1,7.2,0.605,0.02,1.9,0.096,10,31,0.995,3.46,0.53,11.8
red,1,7.8,0.5,0.09,2.2,0.115,10,42,0.9971,3.18,0.62,9.5
red,1,7.3,0.74,0.08,1.7,0.094,10,45,0.99576,3.24,0.5,9.8
red,1,6.9,0.54,0.3,2.2,0.088,9,105,0.99725,3.25,1.18,10.5
red,1,8,0.77,0.32,2.1,0.079,16,74,0.99656,3.27,0.5,9.8
red,1,6.6,0.61,0,1.6,0.069,4,8,0.99396,3.33,0.37,10.4
red,1,8.7,0.78,0.51,1.7,0.415,12,66,0.99623,3,1.17,9.2
red,1,7.5,0.58,0.56,3.1,0.153,5,14,0.99476,3.21,1.03,11.6
red,1,8.7,0.78,0.51,1.7,0.415,12,66,0.99623,3,1.17,9.2
red,1,7.7,0.75,0.27,3.8,0.11,34,89,0.99664,3.24,0.45,9.3
red,1,6.8,0.815,0,1.2,0.267,16,29,0.99471,3.32,0.51,9.8
red,1,7.2,0.56,0.26,2,0.083,13,100,0.99586,3.26,0.52,9.9
red,1,8.2,0.885,0.2,1.4,0.086,7,31,0.9946,3.11,0.46,10
red,1,5.2,0.49,0.26,2.3,0.09,23,74,0.9953,3.71,0.62,12.2
red,1,7.2,0.45,0.15,2,0.078,10,28,0.99609,3.29,0.51,9.9
red,1,7.5,0.57,0.02,2.6,0.077,11,35,0.99557,3.36,0.62,10.8
red,1,7.5,0.57,0.02,2.6,0.077,11,35,0.99557,3.36,0.62,10.8
red,1,6.8,0.83,0.09,1.8,0.074,4,25,0.99534,3.38,0.45,9.6
red,1,8,0.6,0.22,2.1,0.08,25,105,0.99613,3.3,0.49,9.9
red,1,8,0.6,0.22,2.1,0.08,25,105,0.99613,3.3,0.49,9.9
red,1,7.1,0.755,0.15,1.8,0.107,20,84,0.99593,3.19,0.5,9.5
red,1,8,0.81,0.25,3.4,0.076,34,85,0.99668,3.19,0.42,9.2
red,1,7.4,0.64,0.07,1.8,0.1,8,23,0.9961,3.3,0.58,9.6
red,1,7.4,0.64,0.07,1.8,0.1,8,23,0.9961,3.3,0.58,9.6
red,1,6.6,0.64,0.31,6.1,0.083,7,49,0.99718,3.35,0.68,10.3
red,1,6.7,0.48,0.02,2.2,0.08,36,111,0.99524,3.1,0.53,9.7
red,1,6,0.49,0,2.3,0.068,15,33,0.99292,3.58,0.59,12.5
red,1,8,0.64,0.22,2.4,0.094,5,33,0.99612,3.37,0.58,11
red,1,7.1,0.62,0.06,1.3,0.07,5,12,0.9942,3.17,0.48,9.8
red,1,8,0.52,0.25,2,0.078,19,59,0.99612,3.3,0.48,10.2
red,1,6.4,0.57,0.14,3.9,0.07,27,73,0.99669,3.32,0.48,9.2
red,1,8.6,0.685,0.1,1.6,0.092,3,12,0.99745,3.31,0.65,9.55
red,1,8.7,0.675,0.1,1.6,0.09,4,11,0.99745,3.31,0.65,9.55
red,1,7.3,0.59,0.26,2,0.08,17,104,0.99584,3.28,0.52,9.9
red,1,7,0.6,0.12,2.2,0.083,13,28,0.9966,3.52,0.62,10.2
red,1,7.2,0.67,0,2.2,0.068,10,24,0.9956,3.42,0.72,11.1
red,1,7.9,0.69,0.21,2.1,0.08,33,141,0.9962,3.25,0.51,9.9
red,1,7.9,0.69,0.21,2.1,0.08,33,141,0.9962,3.25,0.51,9.9
red,1,7.6,0.3,0.42,2,0.052,6,24,0.9963,3.44,0.82,11.9
red,1,7.2,0.33,0.33,1.7,0.061,3,13,0.996,3.23,1.1,10
red,1,8,0.5,0.39,2.6,0.082,12,46,0.9985,3.43,0.62,10.7
red,1,7.7,0.28,0.3,2,0.062,18,34,0.9952,3.28,0.9,11.3
red,1,8.2,0.24,0.34,5.1,0.062,8,22,0.9974,3.22,0.94,10.9
red,1,6,0.51,0,2.1,0.064,40,54,0.995,3.54,0.93,10.7
red,1,8.1,0.29,0.36,2.2,0.048,35,53,0.995,3.27,1.01,12.4
red,1,6,0.51,0,2.1,0.064,40,54,0.995,3.54,0.93,10.7
red,1,6.6,0.96,0,1.8,0.082,5,16,0.9936,3.5,0.44,11.9
red,1,6.4,0.47,0.4,2.4,0.071,8,19,0.9963,3.56,0.73,10.6
red,1,8.2,0.24,0.34,5.1,0.062,8,22,0.9974,3.22,0.94,10.9
red,1,9.9,0.57,0.25,2,0.104,12,89,0.9963,3.04,0.9,10.1
red,1,10,0.32,0.59,2.2,0.077,3,15,0.9994,3.2,0.78,9.6
red,1,6.2,0.58,0,1.6,0.065,8,18,0.9966,3.56,0.84,9.4
red,1,10,0.32,0.59,2.2,0.077,3,15,0.9994,3.2,0.78,9.6
red,1,7.3,0.34,0.33,2.5,0.064,21,37,0.9952,3.35,0.77,12.1
red,1,7.8,0.53,0.01,1.6,0.077,3,19,0.995,3.16,0.46,9.8
red,1,7.7,0.64,0.21,2.2,0.077,32,133,0.9956,3.27,0.45,9.9
red,1,7.8,0.53,0.01,1.6,0.077,3,19,0.995,3.16,0.46,9.8
red,1,7.5,0.4,0.18,1.6,0.079,24,58,0.9965,3.34,0.58,9.4
red,1,7,0.54,0,2.1,0.079,39,55,0.9956,3.39,0.84,11.4
red,1,6.4,0.53,0.09,3.9,0.123,14,31,0.9968,3.5,0.67,11
red,1,8.3,0.26,0.37,1.4,0.076,8,23,0.9974,3.26,0.7,9.6
red,1,8.3,0.26,0.37,1.4,0.076,8,23,0.9974,3.26,0.7,9.6
red,1,7.7,0.23,0.37,1.8,0.046,23,60,0.9971,3.41,0.71,12.1
red,1,7.6,0.41,0.33,2.5,0.078,6,23,0.9957,3.3,0.58,11.2
red,1,7.8,0.64,0,1.9,0.072,27,55,0.9962,3.31,0.63,11
red,1,7.9,0.18,0.4,2.2,0.049,38,67,0.996,3.33,0.93,11.3
red,1,7.4,0.41,0.24,1.8,0.066,18,47,0.9956,3.37,0.62,10.4
red,1,7.6,0.43,0.31,2.1,0.069,13,74,0.9958,3.26,0.54,9.9
red,1,5.9,0.44,0,1.6,0.042,3,11,0.9944,3.48,0.85,11.7
red,1,6.1,0.4,0.16,1.8,0.069,11,25,0.9955,3.42,0.74,10.1
red,1,10.2,0.54,0.37,15.4,0.214,55,95,1.00369,3.18,0.77,9
red,1,10.2,0.54,0.37,15.4,0.214,55,95,1.00369,3.18,0.77,9
red,1,10,0.38,0.38,1.6,0.169,27,90,0.99914,3.15,0.65,8.5
red,1,6.8,0.915,0.29,4.8,0.07,15,39,0.99577,3.53,0.54,11.1
red,1,7,0.59,0,1.7,0.052,3,8,0.996,3.41,0.47,10.3
red,1,7.3,0.67,0.02,2.2,0.072,31,92,0.99566,3.32,0.68,11.06666667
red,1,7.2,0.37,0.32,2,0.062,15,28,0.9947,3.23,0.73,11.3
red,1,7.4,0.785,0.19,5.2,0.094,19,98,0.99713,3.16,0.52,9.566666667
red,1,6.9,0.63,0.02,1.9,0.078,18,30,0.99712,3.4,0.75,9.8
red,1,6.9,0.58,0.2,1.75,0.058,8,22,0.99322,3.38,0.49,11.7
red,1,7.3,0.67,0.02,2.2,0.072,31,92,0.99566,3.32,0.68,11.1
red,1,7.4,0.785,0.19,5.2,0.094,19,98,0.99713,3.16,0.52,9.6
red,1,6.9,0.63,0.02,1.9,0.078,18,30,0.99712,3.4,0.75,9.8
red,1,6.8,0.67,0,1.9,0.08,22,39,0.99701,3.4,0.74,9.7
red,1,6.9,0.58,0.01,1.9,0.08,40,54,0.99683,3.4,0.73,9.7
red,1,7.2,0.38,0.31,2,0.056,15,29,0.99472,3.23,0.76,11.3
red,1,7.2,0.37,0.32,2,0.062,15,28,0.9947,3.23,0.73,11.3
red,1,7.8,0.32,0.44,2.7,0.104,8,17,0.99732,3.33,0.78,11
red,1,6.6,0.58,0.02,2,0.062,37,53,0.99374,3.35,0.76,11.6
red,1,7.6,0.49,0.33,1.9,0.074,27,85,0.99706,3.41,0.58,9
red,1,11.7,0.45,0.63,2.2,0.073,7,23,0.99974,3.21,0.69,10.9
red,1,6.5,0.9,0,1.6,0.052,9,17,0.99467,3.5,0.63,10.9
red,1,6,0.54,0.06,1.8,0.05,38,89,0.99236,3.3,0.5,10.55
red,1,7.6,0.49,0.33,1.9,0.074,27,85,0.99706,3.41,0.58,9
red,1,8.4,0.29,0.4,1.7,0.067,8,20,0.99603,3.39,0.6,10.5
red,1,7.9,0.2,0.35,1.7,0.054,7,15,0.99458,3.32,0.8,11.9
red,1,6.4,0.42,0.09,2.3,0.054,34,64,0.99724,3.41,0.68,10.4
red,1,6.2,0.785,0,2.1,0.06,6,13,0.99664,3.59,0.61,10
red,1,6.8,0.64,0.03,2.3,0.075,14,31,0.99545,3.36,0.58,10.4
red,1,6.9,0.63,0.01,2.4,0.076,14,39,0.99522,3.34,0.53,10.8
red,1,6.8,0.59,0.1,1.7,0.063,34,53,0.9958,3.41,0.67,9.7
red,1,6.8,0.59,0.1,1.7,0.063,34,53,0.9958,3.41,0.67,9.7
red,1,7.3,0.48,0.32,2.1,0.062,31,54,0.99728,3.3,0.65,10
red,1,6.7,1.04,0.08,2.3,0.067,19,32,0.99648,3.52,0.57,11
red,1,7.3,0.48,0.32,2.1,0.062,31,54,0.99728,3.3,0.65,10
red,1,7.3,0.98,0.05,2.1,0.061,20,49,0.99705,3.31,0.55,9.7
white,2,5.8,0.34,0.21,6.6,0.04,50,167,0.9941,3.29,0.62,10
white,2,6.5,0.35,0.36,0.8,0.034,32,111,0.98942,3.11,0.5,12.1
white,2,7,0.29,0.26,1.6,0.044,12,87,0.9923,3.08,0.46,10.5
white,2,6.4,0.28,0.29,1.6,0.052,34,127,0.9929,3.48,0.56,10.5
white,2,7.4,0.2,0.37,16.95,0.048,43,190,0.9995,3.03,0.42,9.2
white,2,6,0.28,0.49,6.8,0.048,61,222,0.9953,3.19,0.47,9.3
white,2,6,0.28,0.34,1.6,0.119,33,104,0.9921,3.19,0.38,10.2
white,2,5.9,0.27,0.27,9,0.051,43,136,0.9941,3.25,0.53,10.7
white,2,6.3,0.25,0.23,14.9,0.039,47,142,0.99705,3.14,0.35,9.7
white,2,7.3,0.22,0.49,9.4,0.034,29,134,0.9939,2.99,0.32,11
white,2,6.8,0.27,0.12,1.3,0.04,87,168,0.992,3.18,0.41,10
white,2,5.7,0.22,0.22,16.65,0.044,39,110,0.99855,3.24,0.48,9
white,2,5.9,0.2,0.23,1.5,0.037,38,93,0.99021,3.36,0.49,12
white,2,6.9,0.31,0.32,1.6,0.036,34,114,0.99068,3.19,0.45,11.4
white,2,6.1,0.23,0.45,10.6,0.094,49,169,0.99699,3.05,0.54,8.8
white,2,6.7,0.2,0.24,6.5,0.044,28,100,0.99348,3.12,0.33,10.2
white,2,6.2,0.26,0.2,8,0.047,35,111,0.99445,3.11,0.42,10.4
white,2,8,0.55,0.42,12.6,0.211,37,213,0.9988,2.99,0.56,9.3
white,2,5.8,0.54,0,1.4,0.033,40,107,0.98918,3.26,0.35,12.4
white,2,7.2,0.08,0.49,1.3,0.05,18,148,0.9945,3.46,0.44,10.2
white,2,6.8,0.28,0.37,7,0.057,35,208,0.9973,3.57,0.55,10.2
white,2,5.9,0.24,0.28,1.3,0.032,36,95,0.98889,3.08,0.64,12.9
white,2,7.8,0.25,0.34,13.7,0.044,66,184,0.99976,3.22,0.75,8.9
white,2,6.9,0.15,0.28,4.4,0.029,14,107,0.99347,3.24,0.46,10.4
white,2,5.8,0.33,0.2,16.05,0.047,26,166,0.9976,3.09,0.46,8.9
white,2,7.1,0.23,0.39,13.7,0.058,26,172,0.99755,2.9,0.46,9
white,2,6.5,0.23,0.45,2.1,0.027,43,104,0.99054,3.02,0.52,11.3
white,2,8.8,0.24,0.23,10.3,0.032,12,97,0.99571,3.13,0.4,10.7
white,2,7.6,0.36,0.44,8.3,0.255,28,142,0.9958,3.12,0.43,10.2
white,2,6.1,0.22,0.25,12.1,0.035,54,135,0.99481,3.21,0.4,10.7
white,2,5.1,0.33,0.22,1.6,0.027,18,89,0.9893,3.51,0.38,12.5
white,2,7,0.39,0.21,10.7,0.098,13,91,0.99657,3.03,0.47,9.3
white,2,5.9,0.34,0.22,2.4,0.03,19,135,0.9894,3.41,0.78,13.9
white,2,6.4,0.2,0.22,7.4,0.032,53,172,0.99404,3.24,0.58,11
white,2,5.9,0.37,0.32,1.6,0.029,41,102,0.98916,3.41,0.55,12.7
white,2,7.4,0.23,0.43,1.4,0.044,22,113,0.9938,3.22,0.62,10.6
white,2,6,0.24,0.28,3.95,0.038,61,134,0.99146,3.3,0.54,11.3
white,2,6.2,0.12,0.34,1.5,0.045,43,117,0.9939,3.42,0.51,9
white,2,8.2,0.34,0.49,8,0.046,55,223,0.996,3.08,0.52,10.7
white,2,6.5,0.5,0.22,4.1,0.036,35,131,0.9902,3.26,0.55,13
white,2,5.7,0.21,0.32,1.6,0.03,33,122,0.99044,3.33,0.52,11.9
white,2,7,0.53,0.43,6.1,0.029,6,76,0.99118,3.08,0.5,12.5
white,2,6.4,0.35,0.28,1.1,0.055,9,160,0.99405,3.42,0.5,9.1
white,2,7,0.27,0.29,3.9,0.059,28,199,0.9961,3.54,0.59,10.3
white,2,6.7,0.13,0.57,6.6,0.056,60,150,0.99548,2.96,0.43,9.4
white,2,7.6,0.27,0.3,9.2,0.018,23,96,0.9938,3.08,0.29,11
white,2,6.6,0.23,0.2,11.4,0.044,45,131,0.99604,2.96,0.51,9.7
white,2,6.4,0.33,0.31,5.5,0.048,42,173,0.9951,3.19,0.66,9.3
white,2,5.2,0.44,0.04,1.4,0.036,43,119,0.9894,3.36,0.33,12.1
white,2,5.8,0.19,0.25,10.8,0.042,33,124,0.99646,3.22,0.41,9.2
white,2,6.5,0.15,0.55,5.9,0.045,75,162,0.99482,2.97,0.4,9.3
white,2,6.2,0.47,0.21,1,0.044,13,98,0.99345,3.14,0.46,9.2
white,2,6.6,0.33,0.24,16.05,0.045,31,147,0.99822,3.08,0.52,9.2
white,2,5.8,0.23,0.31,4.5,0.046,42,124,0.99324,3.31,0.64,10.8
white,2,7.6,0.28,0.39,1.9,0.052,23,116,0.9941,3.25,0.4,10.4
white,2,7.2,0.36,0.36,5.7,0.038,26,98,0.9914,2.93,0.59,12.5
white,2,6,0.28,0.29,19.3,0.051,36,174,0.99911,3.14,0.5,9
white,2,6.6,0.25,0.34,3,0.054,22,141,0.99338,3.26,0.47,10.4
white,2,5.7,0.18,0.26,2.2,0.023,21,95,0.9893,3.07,0.54,12.3
white,2,5.9,0.44,0.33,1.2,0.049,12,117,0.99134,3.46,0.44,11.5
white,2,5.6,0.26,0.27,10.6,0.03,27,119,0.9947,3.4,0.34,10.7
white,2,5.9,0.28,0.14,8.6,0.032,30,142,0.99542,3.28,0.44,9.5
white,2,7.3,0.19,0.68,1.5,0.05,31,156,0.9946,3.32,0.64,9.4
white,2,5.7,0.33,0.15,1.9,0.05,20,93,0.9934,3.38,0.62,9.9
white,2,7.3,0.34,0.22,1.4,0.044,43,176,0.99286,3.14,0.46,9.9
white,2,9.4,0.17,0.55,1.6,0.049,14,94,0.9949,3.02,0.61,10.3
white,2,6.3,0.32,0.32,1.5,0.037,12,76,0.98993,3.3,0.46,12.3
white,2,7.1,0.32,0.3,9.9,0.041,63,192,0.99642,3.12,0.49,10.2
white,2,7,0.12,0.28,6.3,0.057,17,103,0.9957,3.5,0.44,9.6
white,2,7.1,0.2,0.36,11.6,0.042,45,124,0.997,2.92,0.59,9.5
white,2,6,0.2,0.26,6.8,0.049,22,93,0.9928,3.15,0.42,11
white,2,7.8,0.26,0.74,7.5,0.044,59,160,0.996,3.22,0.64,10
white,2,8.9,0.3,0.35,4.6,0.032,32,148,0.99458,3.15,0.45,11.5
white,2,5.3,0.275,0.24,7.4,0.038,28,114,0.99313,3.38,0.51,11
white,2,8.9,0.34,0.34,1.6,0.056,13,176,0.9946,3.14,0.47,9.7
white,2,5.6,0.26,0.18,1.4,0.034,18,135,0.99174,3.32,0.35,10.2
white,2,7.9,0.51,0.36,6.2,0.051,30,173,0.9984,3.09,0.53,9.7
white,2,6.1,0.27,0.25,1.8,0.041,9,109,0.9929,3.08,0.54,9
white,2,6.1,0.24,0.3,1.5,0.045,22,61,0.992,3.31,0.54,10.4
white,2,5.8,0.3,0.09,6.3,0.042,36,138,0.99382,3.15,0.48,9.7
white,2,6.4,0.105,0.29,1.1,0.035,44,140,0.99142,3.17,0.55,10.7
white,2,6.8,0.33,0.28,1.2,0.032,38,131,0.9889,3.19,0.41,13
white,2,6.5,0.18,0.48,18,0.054,56,183,1.00038,2.98,0.61,8.5
white,2,10.2,0.44,0.88,6.2,0.049,20,124,0.9968,2.99,0.51,9.9
white,2,7.1,0.18,0.74,15.6,0.044,44,176,0.9996,3.38,0.67,9
white,2,6.5,0.37,0.3,2.2,0.033,39,107,0.98894,3.22,0.53,13.5
white,2,8.1,0.19,0.58,16.65,0.049,48,181,1.0006,3.2,0.62,9.1
white,2,8,0.29,0.29,13.2,0.046,26,113,0.9983,3.25,0.37,9.7
white,2,6.4,0.595,0.14,5.2,0.058,15,97,0.9951,3.38,0.36,9
white,2,6.3,0.34,0.29,6.2,0.046,29,227,0.9952,3.29,0.53,10.1
white,2,7.2,0.37,0.15,2,0.029,27,87,0.9903,3.3,0.59,12.6
white,2,7.6,0.39,0.32,3.6,0.035,22,93,0.99144,3.08,0.6,12.5
white,2,7.1,0.38,0.4,2.2,0.042,54,201,0.99177,3.03,0.5,11.4
white,2,6.2,0.18,0.49,4.5,0.047,17,90,0.9919,3.27,0.37,11.6
white,2,6.3,0.26,0.24,7.2,0.039,38,172,0.9958,3.49,0.64,9.7
white,2,7.7,0.25,0.3,7.8,0.038,67,196,0.99555,3.1,0.5,10.1
white,2,7,0.44,0.24,12.1,0.056,68,210,0.99718,3.05,0.5,9.5
white,2,7.7,0.15,0.29,1.3,0.029,10,64,0.9932,3.35,0.39,10.1
white,2,7.5,0.19,0.49,1.8,0.055,19,110,0.9946,3.33,0.44,9.9
white,2,7,0.22,0.32,1.6,0.045,40,120,0.9914,2.98,0.44,10.5
white,2,7,0.36,0.35,2.5,0.048,67,161,0.99146,3.05,0.56,11.1
white,2,7.8,0.18,0.31,12.2,0.053,46,140,0.998,3.06,0.53,8.9
white,2,7.1,0.23,0.35,16.5,0.04,60,171,0.999,3.16,0.59,9.1
white,2,7.3,0.19,0.27,13.9,0.057,45,155,0.99807,2.94,0.41,8.8
white,2,6.3,0.3,0.19,7.7,0.049,47,184,0.99514,3.22,0.48,9.5
white,2,9.6,0.25,0.54,1.3,0.04,16,160,0.9938,2.94,0.43,10.5
